target,title,address,imgUrl,description,latitude,longitude,rating
coffee,Roly Poly - Coffee & BBQ,18/2 Đường Khởi Nghĩa Bắc Sơn Phường 10 Thành phố Đà Lạt Lâm Đồng 66000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipO102uraBDgIpp5hRDAssPIabIC2P0X7gNKoc83=w80-h106-k-no,,11.934650699999999,108.4506966,4.6
coffee,Windmills coffee Bùi Thị xuân,185a Đường Bùi Thị Xuân Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNxbAEihLvKmQ4xwJWjdMFGMKpDSO3Cy3xgRBnT=w163-h92-k-no,,11.9493622,108.4386511,4.6
coffee,Calm coffee,4 Đường Triệu Việt Vương Phường 4 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPWmILDzT_GbIv_61cIqN6YHmfllw2uaMXYqq_e=w122-h92-k-no,,11.9309558,108.4314651,5
coffee,HẺM coffee,14 Đường Mai Hoa Thôn Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipO8gYSd-0WPgIiYesxh3PlLqptIaP4C-ePlVmiJ=w138-h92-k-no,,11.950619399999999,108.4361526,5
coffee,Green Box Coffee,85 Xô Viết Nghệ Tĩnh Phường 7 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMblefS5RebXxO5NhSkjacxp2dDWNAC91pR5CBK=w80-h106-k-no,,11.9640313,108.43114109999999,4.5
coffee,Milano coffee,201 Đường Phù Đổng Thiên Vương Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOFK-Swx71tU-XvXyjOizWlOgklsv9MBmOO-s8Y=w80-h106-k-no,,11.968653699999999,108.4455749,3.9
coffee,Mộc Anh Châu coffee garden,48 Đường Võ Trường Toản Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNtwfyEvjgHHf6-k2IyNMaPrhjHvWvYCT9Xk4Gn=w122-h92-k-no,,11.959488,108.44752849999999,4.6
coffee,Grit Coffee,73 Phan Đình Phùng Phường 1 Thành phố Đà Lạt Lâm Đồng 10000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNT3c40VaRccUfvMHvTJCdXoS2TJOfPvdFjEpzg=w80-h142-k-no,,11.943407599999999,108.4338612,5
coffee,Vườn Sen (Succulents & Coffee),73 Đường Cao Bá Quát Phường 7 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPVcpdURZLs690QkVJEsTJ8n-qiMmiCaTszQ0yz=w80-h106-k-no,,11.962434799999999,108.43195759999999,4.7
coffee,Cattleya Coffee,9 Tương Phố Phường 9 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipM6DI1FZt9TCnxIiN5GbCpeDHwREme52HAMFNYZ=w80-h106-k-no,,11.9470013,108.46178239999999,3.9
coffee,26 Coffee,26 Nguyễn Văn Trỗi Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOzpdujLzl6qDYdJmq-2K7vzfHLGx5Ax9qfLdgW=w80-h106-k-no,,11.9453546,108.4356413,5
